"date_time","epicentral_area","MwDef","LatDef","is_night","count","total","total_night","night_percentage"
1995-02-10 08:00:00,"Etna - Versante occidentale",4.31,37.705,FALSE,1,2042,1096,0.536728697355534
1995-08-08 07:00:00,"Piana di Sibari",4.31,39.699,FALSE,1,2043,1096,0.536465981399902
1997-09-26 14:00:00,"Appennino umbro-marchigiano",4.31,43.013,FALSE,1,2044,1096,0.536203522504892
1997-09-27 19:00:00,"Appennino umbro-marchigiano",4.31,43.036,TRUE,1,2045,1097,0.536430317848411
1998-04-07 21:00:00,"Valle dell'Ofanto",4.31,41.104,TRUE,1,2046,1098,0.536656891495601
1998-08-31 02:00:00,"Slovenia centrale",4.31,45.93,TRUE,1,2047,1099,0.536883243771373
2000-06-27 04:00:00,"Tirreno centrale",4.31,40.914,TRUE,1,2048,1100,0.537109375
2002-10-27 01:00:00,"Etna - Versante nord-occidentale",4.31,37.762,TRUE,1,2049,1101,0.537335285505124
2009-03-19 08:00:00,"Stretto di Sicilia",4.31,36.58,FALSE,1,2050,1101,0.537073170731707
2009-04-23 21:00:00,"Aquilano",4.31,42.228,TRUE,1,2051,1102,0.537298878595807
2011-05-06 15:00:00,"Etna - Versante nord-occidentale",4.31,37.801,FALSE,1,2052,1102,0.537037037037037
1827-11-21 02:00:00,"Berna, Wengen",4.3,46.583,TRUE,1,2053,1103,0.537262542620555
1855-08-26 09:00:00,"Vallese, Stalden-Visp",4.3,46.25,FALSE,1,2054,1103,0.537000973709834
1856-08-06 13:00:00,"Vallese, Stalden-Visp",4.3,46.2,FALSE,1,2055,1103,0.536739659367397
1857-11-04 07:00:00,"Vallese, Stalden-Visp",4.3,46.25,TRUE,1,2056,1104,0.536964980544747
1884-11-29 00:00:00,"Thones-Annecy",4.3,45.883,TRUE,1,2057,1105,0.537190082644628
1885-09-25 23:00:00,"Vallese, Sion",4.3,46.217,TRUE,1,2058,1106,0.537414965986395
1889-04-06 14:00:00,"Sabina",4.3,42.293,FALSE,1,2059,1106,0.537153958232152
1896-10-06 16:00:00,"Vaud, Lausanne",4.3,46.483,FALSE,1,2060,1106,0.536893203883495
1897-09-18 09:00:00,"Grigioni, Chur",4.3,46.87,FALSE,1,2061,1106,0.536632702571567
1900-04-05 22:00:00,"Cuneese",4.3,44.391,TRUE,1,2062,1107,0.536857419980601
1906-04-21 06:00:00,"Valdelsa",4.3,43.446,FALSE,1,2063,1107,0.536597188560349
1910-12-22 12:00:00,"Monti della Laga",4.3,42.708,FALSE,1,2064,1107,0.536337209302326
1920-02-10 23:00:00,"Monti Sibillini",4.3,42.837,TRUE,1,2065,1108,0.536561743341404
1923-11-09 13:00:00,"Ticino, Bellinzona",4.3,46.22,FALSE,1,2066,1108,0.536302032913843
1951-05-16 02:00:00,"Vallemaggia, Cevio",4.3,46.32,TRUE,1,2067,1109,0.536526366715046
1956-06-01 08:00:00,"Alta Valle del Po",4.3,44.72,FALSE,1,2068,1109,0.536266924564797
1961-01-17 01:00:00,"Vallese, Val d'Hérens",4.3,46.033,TRUE,1,2069,1110,0.536491058482359
1964-05-28 20:00:00,"Grigioni, Trun",4.3,46.683,TRUE,1,2070,1111,0.536714975845411
1968-07-17 19:00:00,"Calabria centrale",4.3,38.625,FALSE,1,2071,1111,0.536455818445196
1980-11-24 04:00:00,"Irpinia-Basilicata",4.3,40.907,TRUE,1,2072,1112,0.536679536679537
1983-07-20 22:00:00,"Etna - Viagrande",4.3,37.613,TRUE,1,2073,1113,0.536903039073806
1991-12-15 20:00:00,"Etna - Versante meridionale",4.3,37.743,TRUE,1,2074,1114,0.537126325940212
1997-12-31 16:00:00,"Valnerina",4.3,42.848,FALSE,1,2075,1114,0.536867469879518
1998-05-06 02:00:00,"Slovenia nord-occidentale",4.3,46.28,TRUE,1,2076,1115,0.537090558766859
2000-04-26 13:00:00,"Tirreno centrale",4.3,40.929,FALSE,1,2077,1115,0.536831969186326
2002-06-18 22:00:00,"Frignano",4.3,44.395,TRUE,1,2078,1116,0.537054860442733
2003-04-27 19:00:00,"Adriatico centrale",4.3,43.189,TRUE,1,2079,1117,0.537277537277537
2006-10-04 17:00:00,"Adriatico centrale",4.3,42.074,FALSE,1,2080,1117,0.537019230769231
2009-04-09 04:00:00,"Aquilano",4.3,42.445,TRUE,1,2081,1118,0.537241710716002
2013-06-21 12:00:00,"Lunigiana",4.3,44.131,FALSE,1,2082,1118,0.536983669548511
1786-11-24 06:00:00,"Langhe",4.29,44.731,TRUE,1,2083,1119,0.537205952952472
1878-10-04 00:00:00,"Mineo",4.29,37.266,TRUE,1,2084,1120,0.53742802303263
1884-05-04 20:00:00,"Calabria centrale",4.29,38.81,TRUE,1,2085,1121,0.537649880095923
1895-02-01 07:00:00,"Monti del Partenio",4.29,41.011,TRUE,1,2086,1122,0.537871524448706
1906-07-01 00:00:00,"Reatino",4.29,42.384,TRUE,1,2087,1123,0.538092956396742
1909-02-17 16:00:00,"Chablais",4.29,46.283,FALSE,1,2088,1123,0.537835249042146
1925-03-21 07:00:00,"Colline Metallifere",4.29,43.227,FALSE,1,2089,1123,0.53757778841551
1927-11-20 10:00:00,"Appennino reggiano",4.29,44.358,FALSE,1,2090,1123,0.537320574162679
1927-11-30 02:00:00,"Bacino di Gubbio",4.29,43.451,TRUE,1,2091,1124,0.537541846006695
1931-01-25 10:00:00,"Lunigiana",4.29,44.239,FALSE,1,2092,1124,0.537284894837476
1965-05-10 05:00:00,"Appennino reggiano",4.29,44.297,FALSE,1,2093,1124,0.537028189202102
1973-11-05 08:00:00,"Cassinese",4.29,41.552,FALSE,1,2094,1124,0.536771728748806
1976-10-11 19:00:00,"Isernino",4.29,41.685,TRUE,1,2095,1125,0.536992840095465
1982-10-21 06:00:00,"Sicilia settentrionale",4.29,38.042,TRUE,1,2096,1126,0.537213740458015
1985-11-24 06:00:00,"Appennino forlivese",4.29,43.844,TRUE,1,2097,1127,0.537434430138293
1986-06-12 01:00:00,"Stretto di Sicilia",4.29,36.082,TRUE,1,2098,1128,0.53765490943756
1996-11-25 19:00:00,"Pianura emiliana",4.29,44.787,TRUE,1,2099,1129,0.537875178656503
1997-10-12 11:00:00,"Valnerina",4.29,42.92,FALSE,1,2100,1129,0.537619047619048
2000-05-12 11:00:00,"Faentino",4.29,44.315,FALSE,1,2101,1129,0.53736316039981
2000-12-16 07:00:00,"Ternano",4.29,42.516,TRUE,1,2102,1130,0.537583254043768
2003-04-03 22:00:00,"Adriatico centrale",4.29,43.16,TRUE,1,2103,1131,0.537803138373752
2005-07-15 15:00:00,"Forlivese",4.29,44.207,FALSE,1,2104,1131,0.53754752851711
2007-04-10 19:00:00,"Stretto di Sicilia",4.29,36.994,TRUE,1,2105,1132,0.537767220902613
2008-02-20 08:00:00,"Valle del Liri",4.29,41.582,FALSE,1,2106,1132,0.537511870845204
2010-09-17 12:00:00,"Tavoliere delle Puglie",4.29,41.472,FALSE,1,2107,1132,0.537256763170384
2011-07-12 06:00:00,"Appennino forlivese",4.29,43.927,FALSE,1,2108,1132,0.537001897533207
2012-12-05 01:00:00,"Ascolano",4.29,42.915,TRUE,1,2109,1133,0.537221431958274
1892-05-17 03:00:00,"Carpineti",4.28,44.377,TRUE,1,2110,1134,0.537440758293839
1900-08-10 04:00:00,"Teramano",4.28,42.781,TRUE,1,2111,1135,0.537659876835623
1901-03-29 07:00:00,"Val di Susa",4.28,45.178,FALSE,1,2112,1135,0.537405303030303
1906-01-29 15:00:00,"Valle del Tronto",4.28,42.607,FALSE,1,2113,1135,0.537150970184572
1923-07-12 20:00:00,"Marche meridionali",4.28,43.103,TRUE,1,2114,1136,0.537369914853359
1959-11-04 05:00:00,"Cuneese",4.28,44.483,TRUE,1,2115,1137,0.53758865248227
1960-04-30 00:00:00,"Appennino forlivese",4.28,44.02,TRUE,1,2116,1138,0.537807183364839
1973-06-05 13:00:00,"Appennino piacentino",4.28,44.672,FALSE,1,2117,1138,0.5375531412376
1976-07-10 04:00:00,"Friuli",4.28,46.307,TRUE,1,2118,1139,0.537771482530689
1976-07-14 05:00:00,"Friuli",4.28,46.32,FALSE,1,2119,1139,0.537517697026899
1980-03-01 01:00:00,"Valnerina",4.28,42.878,TRUE,1,2120,1140,0.537735849056604
1980-11-23 21:00:00,"Tavoliere delle Puglie",4.28,41.536,TRUE,1,2121,1141,0.537953795379538
1988-02-08 13:00:00,"Frignano",4.28,44.195,FALSE,1,2122,1141,0.537700282752121
1988-04-26 02:00:00,"Adriatico centrale",4.28,42.328,TRUE,1,2123,1142,0.537918040508714
1993-07-10 08:00:00,"Vorarlberg, Arlberg",4.28,47.13,FALSE,1,2124,1142,0.537664783427495
1995-12-09 23:00:00,"Langhe",4.28,44.706,TRUE,1,2125,1143,0.537882352941176
1997-10-02 10:00:00,"Appennino umbro-marchigiano",4.28,43.105,FALSE,1,2126,1143,0.537629350893697
1998-04-03 07:00:00,"Appennino umbro-marchigiano",4.28,43.193,FALSE,1,2127,1143,0.53737658674189
1999-02-14 04:00:00,"Canale di Sicilia",4.28,36.151,TRUE,1,2128,1144,0.537593984962406
2000-06-11 23:00:00,"Monte Subasio",4.28,43.06,TRUE,1,2129,1145,0.537811178957257
2000-06-27 07:00:00,"Valle dell'Aniene",4.28,41.802,FALSE,1,2130,1145,0.537558685446009
2000-08-03 09:00:00,"Liguria occidentale",4.28,44.257,FALSE,1,2131,1145,0.537306428906617
2001-10-18 11:00:00,"Valle del Crati",4.28,39.263,FALSE,1,2132,1145,0.537054409005629
2003-11-14 00:00:00,"Tirreno centrale",4.28,40.419,TRUE,1,2133,1146,0.537271448663854
2010-06-04 18:00:00,"Adriatico centrale",4.28,42.305,FALSE,1,2134,1146,0.537019681349578
2014-06-06 13:00:00,"Pollino",4.28,39.901,FALSE,1,2135,1146,0.536768149882904
1841-10-15 22:00:00,"Veronese",4.27,45.167,TRUE,1,2136,1147,0.536985018726592
1855-06-29 03:00:00,"Colli Albani",4.27,41.808,TRUE,1,2137,1148,0.537201684604586
1896-04-01 07:00:00,"Calabria meridionale",4.27,38.174,FALSE,1,2138,1148,0.536950420954163
1897-07-27 09:00:00,"Valdarno inferiore",4.27,43.636,FALSE,1,2139,1148,0.536699392239364
1899-10-30 15:00:00,"Prealpi Vicentine",4.27,45.78,FALSE,1,2140,1148,0.536448598130841
1957-10-25 23:00:00,"Appennino reggiano",4.27,44.386,TRUE,1,2141,1149,0.536665109761794
1959-01-26 05:00:00,"Alta Val di Taro",4.27,44.422,TRUE,1,2142,1150,0.53688141923436
1980-05-14 09:00:00,"Valnerina",4.27,42.812,FALSE,1,2143,1150,0.536630891273915
1983-01-03 17:00:00,"Valsassina",4.27,45.965,TRUE,1,2144,1151,0.536847014925373
1984-05-14 14:00:00,"Monti della Meta",4.27,41.68,FALSE,1,2145,1151,0.536596736596737
1995-05-22 11:00:00,"Carniola interna",4.27,45.63,FALSE,1,2146,1151,0.536346691519105
1996-02-27 11:00:00,"Dolomiti Friulane",4.27,46.309,FALSE,1,2147,1151,0.536096879366558
1996-12-14 00:00:00,"Monti Madonie",4.27,37.821,TRUE,1,2148,1152,0.536312849162011
1997-06-09 14:00:00,"Vibonese",4.27,38.604,FALSE,1,2149,1152,0.536063285248953
1997-10-25 03:00:00,"Valnerina",4.27,42.817,TRUE,1,2150,1153,0.536279069767442
1997-10-31 04:00:00,"Préalpes de Digne",4.27,44.27,TRUE,1,2151,1154,0.536494653649465
2000-08-01 02:00:00,"Montefeltro",4.27,43.905,TRUE,1,2152,1155,0.536710037174721
2012-03-05 15:00:00,"Appennino ligure",4.27,44.494,FALSE,1,2153,1155,0.536460752438458
2012-05-29 08:00:00,"Pianura emiliana",4.27,44.869,FALSE,1,2154,1155,0.536211699164345
1883-07-28 20:00:00,"Isola d'Ischia",4.26,40.744,TRUE,1,2155,1156,0.536426914153132
1885-09-17 09:00:00,"Benevento",4.26,41.147,FALSE,1,2156,1156,0.536178107606679
1897-05-22 02:00:00,"Valdelsa",4.26,43.474,TRUE,1,2157,1157,0.536393138618452
1911-02-08 02:00:00,"Carnia",4.26,46.407,TRUE,1,2158,1158,0.53660797034291
1914-04-14 02:00:00,"Marsica",4.26,42.022,TRUE,1,2159,1159,0.536822603056971
1928-08-03 23:00:00,"Lunigiana",4.26,44.126,TRUE,1,2160,1160,0.537037037037037
1964-10-04 01:00:00,"Tirreno meridionale",4.26,39.12,TRUE,1,2161,1161,0.537251272559001
1965-07-08 23:00:00,"Tirol, Innsbruck",4.26,47.33,TRUE,1,2162,1162,0.537465309898242
1966-07-06 04:00:00,"Alta Murgia",4.26,40.956,TRUE,1,2163,1163,0.537679149329635
1967-02-14 14:00:00,"Isole Eolie",4.26,38.45,FALSE,1,2164,1163,0.537430683918669
1968-01-25 10:00:00,"Valle del Belice",4.26,37.9,FALSE,1,2165,1163,0.537182448036951
1968-04-21 21:00:00,"Tirreno meridionale",4.26,39.82,TRUE,1,2166,1164,0.537396121883656
1969-10-23 02:00:00,"Tirreno meridionale",4.26,38.61,TRUE,1,2167,1165,0.537609598523304
1971-05-05 09:00:00,"Irpinia",4.26,41.083,FALSE,1,2168,1165,0.537361623616236
1971-12-18 06:00:00,"Appennino umbro-marchigiano",4.26,43.322,TRUE,1,2169,1166,0.537574919317658
1974-01-24 13:00:00,"Tirreno meridionale",4.26,39.852,FALSE,1,2170,1166,0.537327188940092
1976-05-17 16:00:00,"Friuli",4.26,46.261,FALSE,1,2171,1166,0.537079686780286
1976-06-11 17:00:00,"Friuli",4.26,46.246,FALSE,1,2172,1166,0.53683241252302
1977-06-20 02:00:00,"Tirreno meridionale",4.26,39.208,TRUE,1,2173,1167,0.537045559134837
1978-04-29 23:00:00,"Tirreno meridionale",4.26,39.025,TRUE,1,2174,1168,0.537258509659614
1980-10-01 00:00:00,"Frusinate",4.26,41.703,TRUE,1,2175,1169,0.537471264367816
1980-12-08 17:00:00,"Irpinia-Basilicata",4.26,40.814,TRUE,1,2176,1170,0.537683823529412
1981-10-11 23:00:00,"Tirreno meridionale",4.26,38.674,TRUE,1,2177,1171,0.537896187413872
1981-12-20 02:00:00,"Val d'Agri",4.26,40.3,TRUE,1,2178,1172,0.538108356290175
1982-09-30 00:00:00,"Irpinia",4.26,40.889,TRUE,1,2179,1173,0.538320330426801
1982-10-19 01:00:00,"Perugino",4.26,43.198,TRUE,1,2180,1174,0.538532110091743
1986-09-08 22:00:00,"Tirreno meridionale",4.26,39.446,TRUE,1,2181,1175,0.538743695552499
1986-11-27 15:00:00,"Stretto di Sicilia",4.26,36.458,FALSE,1,2182,1175,0.538496791934005
1987-04-04 17:00:00,"Tirreno meridionale",4.26,38.935,FALSE,1,2183,1175,0.538250114521301
1988-08-04 03:00:00,"Tirreno meridionale",4.26,39.36,TRUE,1,2184,1176,0.538461538461538
1990-11-29 08:00:00,"Golfo di Policastro",4.26,39.96,FALSE,1,2185,1176,0.538215102974828
1991-01-14 07:00:00,"Casentino",4.26,43.781,TRUE,1,2186,1177,0.538426349496798
1991-04-07 13:00:00,"Sicilia centro-settentrionale",4.26,37.863,FALSE,1,2187,1177,0.538180155464106
1991-12-15 05:00:00,"Cosentino",4.26,39.163,TRUE,1,2188,1178,0.538391224862888
1993-01-17 10:00:00,"Alta Valtiberina",4.26,43.614,FALSE,1,2189,1178,0.538145271813613
1997-10-16 17:00:00,"Valnerina",4.26,42.87,FALSE,1,2190,1178,0.537899543378995
2000-02-12 20:00:00,"Golfo di Policastro",4.26,39.807,TRUE,1,2191,1179,0.538110451848471
2000-04-22 11:00:00,"Tirreno meridionale",4.26,39.182,FALSE,1,2192,1179,0.53786496350365
2001-06-03 06:00:00,"Ionio meridionale",4.26,36.099,FALSE,1,2193,1179,0.537619699042408
2001-07-02 10:00:00,"Tavoliere delle Puglie",4.26,41.783,FALSE,1,2194,1179,0.537374658158614
2002-11-04 03:00:00,"Molise",4.26,41.764,TRUE,1,2195,1180,0.537585421412301
2002-12-01 09:00:00,"Stretto di Sicilia",4.26,35.829,FALSE,1,2196,1180,0.537340619307832
2002-12-01 16:00:00,"Tirreno meridionale",4.26,38.826,FALSE,1,2197,1180,0.53709604005462
2005-08-14 07:00:00,"Tirreno meridionale",4.26,38.912,FALSE,1,2198,1180,0.536851683348499
2009-09-15 03:00:00,"Isole Eolie",4.26,38.633,TRUE,1,2199,1181,0.53706230104593
2011-09-11 05:00:00,"Golfo di Policastro",4.26,39.816,TRUE,1,2200,1182,0.537272727272727
2011-11-04 11:00:00,"Tirreno meridionale",4.26,39.886,FALSE,1,2201,1182,0.537028623353021
2012-08-14 08:00:00,"Tirreno meridionale",4.26,39.476,FALSE,1,2202,1182,0.536784741144414
2014-12-24 11:00:00,"Molise",4.26,41.707,FALSE,1,2203,1182,0.536541080344984
1895-08-25 00:00:00,"Sellano",4.25,42.811,TRUE,1,2204,1183,0.536751361161525
1899-11-15 23:00:00,"Pianura Veneta",4.25,45.404,TRUE,1,2205,1184,0.536961451247166
1906-08-25 03:00:00,"Parmense",4.25,44.812,TRUE,1,2206,1185,0.537171350861287
1908-11-07 15:00:00,"Val di Chiana",4.25,43.273,FALSE,1,2207,1185,0.536927956502039
1909-10-05 01:00:00,"Val Pellice",4.25,44.881,TRUE,1,2208,1186,0.53713768115942
1912-03-17 07:00:00,"Salernitano",4.25,40.783,FALSE,1,2209,1186,0.53689452240833
1926-11-18 22:00:00,"Lunigiana",4.25,44.313,TRUE,1,2210,1187,0.53710407239819
1929-01-06 14:00:00,"Catanzarese",4.25,38.828,FALSE,1,2211,1187,0.536861148801447
1931-05-13 00:00:00,"Alto Viterbese",4.25,42.565,TRUE,1,2212,1188,0.537070524412297
1936-04-03 18:00:00,"Valle Caudina",4.25,41.041,FALSE,1,2213,1188,0.536827835517397
1958-05-08 00:00:00,"Valnerina",4.25,42.729,TRUE,1,2214,1189,0.537037037037037
1969-10-09 03:00:00,"Val di Susa",4.25,45.089,TRUE,1,2215,1190,0.5372460496614
1974-02-08 20:00:00,"Préalpes de Digne",4.25,44.15,TRUE,1,2216,1191,0.537454873646209
1980-11-24 15:00:00,"Irpinia-Basilicata",4.25,40.993,FALSE,1,2217,1191,0.537212449255751
1980-11-25 09:00:00,"Irpinia-Basilicata",4.25,41.021,FALSE,1,2218,1191,0.536970243462579
1994-03-26 00:00:00,"Catanzarese",4.25,38.913,TRUE,1,2219,1192,0.537178909418657
1994-08-07 06:00:00,"Val Roveto",4.25,41.993,FALSE,1,2220,1192,0.536936936936937
1996-04-25 18:00:00,"Stretto di Sicilia",4.25,36.088,FALSE,1,2221,1192,0.536695182350293
1998-03-13 15:00:00,"Carniola interna",4.25,45.61,FALSE,1,2222,1192,0.536453645364536
1998-06-02 23:00:00,"Appennino umbro-marchigiano",4.25,43.185,TRUE,1,2223,1193,0.536662168241116
2000-03-11 10:00:00,"Valle dell'Aniene",4.25,41.964,FALSE,1,2224,1193,0.536420863309353
2002-10-18 17:00:00,"Tirreno meridionale",4.25,39.31,FALSE,1,2225,1193,0.536179775280899
2009-04-06 07:00:00,"Aquilano",4.25,42.356,FALSE,1,2226,1193,0.535938903863432
2011-07-02 14:00:00,"Mare di Corsica",4.25,42.004,FALSE,1,2227,1193,0.535698248765155
2012-05-19 23:00:00,"Pianura emiliana",4.25,44.91,TRUE,1,2228,1194,0.535906642728905
2012-05-20 02:00:00,"Pianura emiliana",4.25,44.824,TRUE,1,2229,1195,0.536114849708389
1904-09-24 09:00:00,"Valle Umbra",4.24,42.943,FALSE,1,2230,1195,0.535874439461883
1905-12-09 21:00:00,"Valle Umbra",4.24,42.843,TRUE,1,2231,1196,0.536082474226804
1913-03-27 02:00:00,"Val Trebbia",4.24,44.895,TRUE,1,2232,1197,0.536290322580645
1916-06-04 00:00:00,"San Pietro Infine",4.24,41.446,TRUE,1,2233,1198,0.536497984773847
1926-12-18 21:00:00,"Marsica",4.24,42.021,TRUE,1,2234,1199,0.536705461056401
1932-12-03 02:00:00,"Marsico Vetere",4.24,40.31,TRUE,1,2235,1200,0.536912751677852
1954-11-20 05:00:00,"Sicilia centro-occidentale",4.24,37.924,TRUE,1,2236,1201,0.537119856887299
1961-03-15 01:00:00,"Val Venosta",4.24,46.626,TRUE,1,2237,1202,0.537326776933393
1976-05-06 21:00:00,"Friuli",4.24,46.214,TRUE,1,2238,1203,0.537533512064343
1988-06-12 02:00:00,"Stretto di Sicilia",4.24,35.997,TRUE,1,2239,1204,0.537740062527914
1990-02-18 20:00:00,"Adriatico centrale",4.24,42.171,TRUE,1,2240,1205,0.537946428571429
1997-10-17 14:00:00,"Valnerina",4.24,42.875,FALSE,1,2241,1205,0.537706381079875
2000-06-27 07:00:00,"Valle dell'Aniene",4.24,41.968,FALSE,1,2242,1205,0.537466547725245
2002-11-07 21:00:00,"Tirreno meridionale",4.24,38.405,TRUE,1,2243,1206,0.537672759696835
2003-03-30 00:00:00,"Adriatico centrale",4.24,43.142,TRUE,1,2244,1207,0.537878787878788
2008-03-01 08:00:00,"Mugello",4.24,44.046,FALSE,1,2245,1207,0.537639198218263
2012-05-20 02:00:00,"Pianura emiliana",4.24,44.89,TRUE,1,2246,1208,0.537845057880677
1901-01-23 00:00:00,"Oltrepò Pavese",4.23,45.034,TRUE,1,2247,1209,0.538050734312417
1901-09-25 23:00:00,"Costa pesarese",4.23,43.877,TRUE,1,2248,1210,0.538256227758007
1921-04-05 17:00:00,"Appennino umbro-marchigiano",4.23,43.203,FALSE,1,2249,1210,0.538016896398399
1931-10-21 07:00:00,"Ciociaria",4.23,41.722,FALSE,1,2250,1210,0.537777777777778
1940-01-31 11:00:00,"Siena",4.23,43.36,FALSE,1,2251,1210,0.537538871612617
1957-04-30 06:00:00,"Alta Valtiberina",4.23,43.733,FALSE,1,2252,1210,0.537300177619893
1984-06-19 01:00:00,"Monti della Meta",4.23,41.541,TRUE,1,2253,1211,0.537505548158012
1989-10-19 23:00:00,"Colli Albani",4.23,41.705,TRUE,1,2254,1212,0.5377107364685
1993-10-12 20:00:00,"Etna - Versante nord-occidentale",4.23,37.821,TRUE,1,2255,1213,0.537915742793792
1997-10-19 16:00:00,"Appennino umbro-marchigiano",4.23,42.971,FALSE,1,2256,1213,0.537677304964539
2000-08-30 13:00:00,"Isole Tremiti",4.23,42.139,FALSE,1,2257,1213,0.537439078422685
2001-07-18 22:00:00,"Monferrato",4.23,44.801,TRUE,1,2258,1214,0.537643932683791
2002-06-08 20:00:00,"Frignano",4.23,44.274,TRUE,1,2259,1215,0.537848605577689
2002-10-29 16:00:00,"Etna - Scillichenti (Acireale)",4.23,37.649,FALSE,1,2260,1215,0.537610619469027
2004-12-17 01:00:00,"Adriatico centrale",4.23,43.132,TRUE,1,2261,1216,0.53781512605042
2009-08-06 15:00:00,"Sorano",4.23,41.648,FALSE,1,2262,1216,0.537577365163572
2009-12-15 13:00:00,"Valle del Tevere",4.23,43.007,FALSE,1,2263,1216,0.537339814405656
1878-02-13 19:00:00,"Cascia",4.22,42.718,TRUE,1,2264,1217,0.537544169611307
1897-07-06 20:00:00,"Mar Ligure",4.22,44.417,TRUE,1,2265,1218,0.537748344370861
1900-05-19 16:00:00,"Arrone",4.22,42.583,FALSE,1,2266,1218,0.537511032656664
1901-10-15 13:00:00,"Alanno",4.22,42.257,FALSE,1,2267,1218,0.537273930304367
1906-11-10 17:00:00,"Alta Val di Taro",4.22,44.388,TRUE,1,2268,1219,0.537477954144621
1912-08-15 23:00:00,"Mugello",4.22,44.058,TRUE,1,2269,1220,0.537681798148964
1913-07-24 05:00:00,"Cuneese",4.22,44.354,FALSE,1,2270,1220,0.537444933920705
1935-03-27 04:00:00,"Avant-Pays Savoyard",4.22,46.363,TRUE,1,2271,1221,0.537648612945839
1938-12-23 17:00:00,"Canavese",4.22,45.349,TRUE,1,2272,1222,0.537852112676056
1978-12-05 04:00:00,"Nocera Umbra",4.22,43.068,TRUE,1,2273,1223,0.538055433347998
1984-05-07 18:00:00,"Monti della Meta",4.22,41.759,FALSE,1,2274,1223,0.537818821459982
1984-06-23 00:00:00,"Sila Greca",4.22,39.495,TRUE,1,2275,1224,0.538021978021978
1987-07-05 23:00:00,"Costa Marchigiana",4.22,43.193,TRUE,1,2276,1225,0.538224956063269
1989-07-03 14:00:00,"Tirreno centrale",4.22,40.53,FALSE,1,2277,1225,0.537988581466842
1992-07-16 05:00:00,"Chietino",4.22,42.311,FALSE,1,2278,1225,0.537752414398595
2000-05-09 17:00:00,"Faentino",4.22,44.235,FALSE,1,2279,1225,0.537516454585344
2000-10-03 01:00:00,"Frignano",4.22,44.333,TRUE,1,2280,1226,0.537719298245614
2010-01-12 08:00:00,"Maceratese-fermano",4.22,43.119,FALSE,1,2281,1226,0.537483559842174
2011-10-20 06:00:00,"Appennino ligure",4.22,44.521,TRUE,1,2282,1227,0.537686240140228
2012-05-20 09:00:00,"Pianura emiliana",4.22,44.868,FALSE,1,2283,1227,0.537450722733246
2013-12-22 10:00:00,"Bacino di Gubbio",4.22,43.381,FALSE,1,2284,1227,0.537215411558669
1895-07-19 09:00:00,"Appennino lucano",4.21,40.297,FALSE,1,2285,1227,0.536980306345733
1897-04-27 02:00:00,"Maiella",4.21,42.23,TRUE,1,2286,1228,0.537182852143482
1898-11-24 23:00:00,"Casalbore",4.21,41.23,TRUE,1,2287,1229,0.537385220813293
1925-07-21 12:00:00,"Avant-Pays Savoyard",4.21,46.171,FALSE,1,2288,1229,0.53715034965035
1930-10-26 07:00:00,"Appennino tosco-emiliano",4.21,44.292,FALSE,1,2289,1229,0.536915683704675
1936-07-31 05:00:00,"Castel di Sangro",4.21,41.783,FALSE,1,2290,1229,0.536681222707424
1936-07-31 14:00:00,"Garda orientale",4.21,45.745,FALSE,1,2291,1229,0.536446966390223
1968-03-22 19:00:00,"Basilicata meridionale",4.21,40.086,TRUE,1,2292,1230,0.536649214659686
1969-06-24 13:00:00,"Parmense",4.21,44.731,FALSE,1,2293,1230,0.536415176624509
1973-10-30 01:00:00,"Monti della Meta",4.21,41.697,TRUE,1,2294,1231,0.536617262423714
1973-12-21 08:00:00,"Slovenia centrale",4.21,46.12,FALSE,1,2295,1231,0.536383442265795
1980-11-23 20:00:00,"Irpinia-Basilicata",4.21,40.842,TRUE,1,2296,1232,0.536585365853659
1980-11-24 10:00:00,"Irpinia-Basilicata",4.21,40.871,FALSE,1,2297,1232,0.536351763169351
1980-11-26 07:00:00,"Irpinia-Basilicata",4.21,40.877,TRUE,1,2298,1233,0.536553524804178
1982-09-01 15:00:00,"Valle del Serchio",4.21,43.932,FALSE,1,2299,1233,0.536320139190953
1985-08-08 22:00:00,"Tirreno meridionale",4.21,38.325,TRUE,1,2300,1234,0.536521739130435
1990-08-28 19:00:00,"Potentino",4.21,40.727,TRUE,1,2301,1235,0.536723163841808
1994-06-02 17:00:00,"Aquilano",4.21,42.476,FALSE,1,2302,1235,0.536490008688097
1999-10-10 15:00:00,"Alto Reatino",4.21,42.647,FALSE,1,2303,1235,0.536257056013895
2002-11-02 10:00:00,"Ferrarese",4.21,44.593,FALSE,1,2304,1235,0.536024305555556
2002-11-13 10:00:00,"Franciacorta",4.21,45.65,FALSE,1,2305,1235,0.535791757049892
2004-02-24 05:00:00,"Appennino lucano",4.21,40.719,TRUE,1,2306,1236,0.535993061578491
2004-04-17 05:00:00,"Golfo di Squillace",4.21,38.952,TRUE,1,2307,1237,0.536194191590811
2006-10-21 07:00:00,"Anconetano",4.21,43.628,FALSE,1,2308,1237,0.535961871750433
2007-05-09 06:00:00,"Pianura emiliana",4.21,44.801,FALSE,1,2309,1237,0.535729753139887
2009-04-06 01:00:00,"Aquilano",4.21,42.417,TRUE,1,2310,1238,0.535930735930736
2009-04-19 12:00:00,"Langhe",4.21,44.735,FALSE,1,2311,1238,0.5356988316746
